,MemberKey,ListingNumber,LoanNumber,CreditPullDate,ListingStartDate,ListingEndDate,ListingCreationDate,LoanOriginationDate,ListingStatus,ListingStatusDescription,VerificationStage,ListingRequestAmount,ListingAmountFunded,AmountRemaining,PercentFunded,PartialFundingIndicator,FundingThreshold,ProsperRating,EstimatedReturn,EstimatedLossRate,LenderYield,EffectiveYield,BorrowerRate,BorrowerAPR,ListingTerm,ListingMonthlyPayment,ScoreX,ScoreXChange,FICOScore,ProsperScore,ListingCategory,IncomeRange,IncomeRangeDescription,StatedMonthlyIncome,IncomeVerifiable,DTIwProsperLoan,EmploymentStatusDescription,Occupation,MonthsEmployed,BorrowerState,BorrowerCity,BorrowerMetropolitanArea,PriorProsperLoansActive,PriorProsperLoans,PriorProsperLoansPrincipalBorrowed,PriorProsperLoansPrincipalOutstanding,PriorProsperLoansBalanceOutstanding,PriorProsperLoansCyclesBilled,PriorProsperLoansOnTimePayments,PriorProsperLoansLateCycles,PriorProsperLoansLatePaymentsOneMonthPlus,MaxPriorProsperLoan,MinPriorProsperLoan,PriorProsperLoanEarliestPayOff,PriorProsperLoans31DPD,PriorProsperLoans61DPD,LenderIndicator,GroupIndicator,GroupName,ChannelCode,AmountParticipation,ALL001,ALL002,ALL003,ALL005,ALL006,ALL007,ALL010,ALL021,ALL022,ALL023,ALL024,ALL026,ALL051,ALL052,ALL062,ALL064,ALL067,ALL071,ALL081,ALL082,ALL090,ALL101,ALL102,ALL106,ALL108,ALL118,ALL124,ALL126,ALL127,ALL130,ALL134,ALL136,ALL141,ALL142,ALL144,ALL145,ALL146,ALL151,ALL155,ALL156,ALL201,ALL202,ALL207,ALL208,ALL301,ALL403,ALL501,ALL502,ALL503,ALL504,ALL505,ALL524,ALL601,ALL701,ALL702,ALL703,ALL720,ALL740,ALL780,ALL790,ALL801,ALL803,ALL804,ALL805,ALL806,ALL807,ALL901,ALL903,ALL904,ALL905,ALL906,BAC001,BAC002,BAC005,BAC007,BAC022,BAC026,BAC028,BAC031,BAC035,BAC042,BAC044,BAC045,BAC071,BAC081,BAC084,BAC159,BAC302,BAC303,BAC401,BAC403,BAC501,BAC502,BAC503,BAC550,BAC584,BAC589,BAC601,BAC751,BAC752,BAC804,BAC901,BAC908,BNK026,BRR026,FIL022,FIN601,HEQ001,ILN002,ILN007,ILN022,ILN023,ILN071,ILN075,ILN081,ILN101,ILN102,ILN112,ILN126,ILN127,ILN201,ILN301,ILN403,ILN502,ILN503,ILN601,ILN701,ILN702,ILN804,ILN901,ILN903,ILN908,ILN914,REF001,REP001,REP002,REP026,REP075,REP302,REP503,REP601,REP904,REP908,REV001,REV002,REV006,REV007,REV022,REV024,REV026,REV028,REV038,REV071,REV081,REV086,REV101,REV102,REV106,REV115,REV125,REV126,REV130,REV159,REV201,REV202,REV301,REV302,REV401,REV403,REV502,REV503,REV524,REV550,REV584,REV585,REV589,REV590,REV601,REV701,REV702,REV703,REV720,REV740,REV751,REV752,REV901,REV904,REV908,RTL001,RTL002,RTR001,RTR002,RTR005,RTR026,RTR159,RTR303,RTR401,RTR403,RTR501,RTR903,ALE001,ALE002,ALE005,ALE007,ALE022,ALE023,ALE026,ALE071,ALE074,ALE075,ALE076,ALE077,ALE078,ALE080,ALE081,ALE084,ALE403,ALE501,ALE502,ALE503,ALE601,ALE720,ALE724,ALE740,ALE801,ALE804,ALE901,ALE903,ALE904,ALE905,ALE906,ALE908,ALL074,ALL075,ALL076,ALL077,ALL078,ALL080,ALL084,ALL085,ALL086,ALL091,ALL092,ALL103,ALL104,ALL105,ALL107,ALL109,ALL110,ALL111,ALL112,ALL113,ALL114,ALL115,ALL116,ALL117,ALL119,ALL121,ALL122,ALL123,ALL125,ALL128,ALL129,ALL131,ALL143,ALL152,ALL153,ALL602,ALL724,ALL760,ALL907,AUT001,AUT071,AUT720,BAC023,BAC037,BAC074,BAC075,BAC076,BAC077,BAC078,BAC080,BAC801,BAC903,BAC904,BAC905,BAC906,BNK001,CAP026,CAP801,CRU001,FIL001,FIL023,FIN001,FIN026,FIN801,GBL007,ILN001,ILN005,ILN006,ILN026,ILN064,ILN067,ILN074,ILN076,ILN077,ILN078,ILN080,ILN084,ILN085,ILN086,ILN103,ILN104,ILN105,ILN106,ILN107,ILN108,ILN109,ILN110,ILN111,ILN113,ILN114,ILN115,ILN116,ILN117,ILN118,ILN119,ILN122,ILN124,ILN125,ILN128,ILN129,ILN130,ILN302,ILN501,ILN504,ILN703,ILN720,ILN724,ILN740,ILN801,ILN904,ILN905,ILN906,LFI801,REP005,REP071,REP074,REP076,REP077,REP078,REP080,REP081,REP084,REP501,REP901,REP903,REP905,REP906,REV005,REV023,REV044,REV064,REV067,REV074,REV075,REV076,REV077,REV078,REV080,REV084,REV085,REV103,REV104,REV105,REV107,REV108,REV109,REV110,REV111,REV112,REV113,REV114,REV116,REV117,REV118,REV119,REV122,REV124,REV127,REV128,REV129,REV404,REV501,REV504,REV724,REV903,REV905,REV906,RTI026,RTL005,RTL026,RTL071,RTL074,RTL075,RTL076,RTL077,RTL078,RTL080,RTL081,RTL084,RTL501,RTL502,RTL503,RTL901,RTL903,RTL904,RTL905,RTL906,RTL908,RTR007,RTR022,RTR023,RTR028,RTR031,RTR035,RTR044,RTR071,RTR074,RTR075,RTR076,RTR077,RTR078,RTR080,RTR081,RTR084,RTR584,RTR585,RTR589,RTR590,RTR601,RTR751,RTR752,RTR901,RTR904,RTR905,RTR906,RTR908,MonthlyDebt,CurrentDelinquencies,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,FirstRecordedCreditLine,CreditLinesLast7Years,InquiriesLast6Months,AmountDelinquent,CurrentCreditLines,OpenCreditLines,BankcardUtilization,TotalOpenRevolvingAccounts,InstallmentBalance,RealEstateBalance,RevolvingBalance,RealEstatePayment,RevolvingAvailablePercent,TotalInquiries,TotalTradeItems,SatisfactoryAccounts,NowDelinquentDerog,WasDelinquentDerog,OldestTradeOpenDate,DelinquenciesOver30Days,DelinquenciesOver60Days,DelinquenciesOver90Days,IsHomeowner,InvestmentTypeID,InvestmentTypeDescription,WholeLoanStartDate,WholeLoanEndDate,LastUpdatedDate
55,3F9233653928467382DBFB2,10140,,58:21.9,05:30.5,09:11.7,05:30.5,,5,Expired,,1500,0,1500,0,FALSE,1,,,,0.225,-0.155,0.23,,36,58.06,< 600,, < 600,,0,0,Not displayed,2791.6667,TRUE,0.02975,,,,TX,Dallas,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,11,2,1,,9/22/98 0:00,14,11,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
56,C98533648661112933762BA,10141,,01:39.1,06:43.1,27:32.7,06:43.1,,4,Withdrawn,,1500,0,1500,0,FALSE,1,,,,0.0525,-0.3275,0.0575,,36,45.46,< 600,, < 600,,0,0,Not displayed,2166.6667,TRUE,0.02098,,,,PA,mount carmel,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,1,,6/14/93 0:00,11,1,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
57,8B5D33648740852929082A1,10142,,42:41.2,5/1/06 7:09,14:12.0,5/1/06 7:09,,5,Expired,,10000,0,10000,0,FALSE,1,,,,0.125,-0.255,0.13,,36,336.94,< 600,, < 600,,0,0,Not displayed,5166.6667,TRUE,0.0805,,,,NJ,Plainfield,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9,,2,,11/18/97 0:00,20,2,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
58,B187336444315417643E2A8,10143,,08:03.3,5/1/06 7:10,12:47.5,5/1/06 7:10,,5,Expired,,8000,0,8000,0,FALSE,1,,,,0.22,-0.16,0.225,,36,312.81,< 600,, < 600,,0,0,Not displayed,5000,TRUE,0.13516,,,,UT,Bountiful,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,Community Well of Wealth,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,7,,2,,4/18/00 0:00,34,0,,,,,,,,,,,,,,,,,,,,TRUE,1,Fractional,,,20:34.3
59,AC34336438948330465AEBE,10144,,05:27.3,11:11.6,16:46.2,11:11.6,5/3/06 0:00,6,Completed,,6000,6000,0,1,FALSE,1,,,,0.1795,-0.2005,0.1845,0.19178,36,218.27,< 600,, < 600,,0,0,Not displayed,5616.6667,TRUE,0.06737,,,,OR,Portland,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,0,0,,11/16/01 0:00,11,1,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
60,E339336589258886955C7FC,10145,,04:37.4,17:05.0,19:12.2,17:05.0,,5,Expired,,2500,0,2500,0,FALSE,1,,,,0.1525,-0.2275,0.1575,,36,87.58,< 600,, < 600,,0,0,Not displayed,2083.3333,TRUE,0.16444,,,,NY,Norwich,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,0,,1,,2/27/98 0:00,29,0,,,,,,,,,,,,,,,,,,,,TRUE,1,Fractional,,,20:34.3
61,11483366065998409BC6024,10146,,58:56.0,21:24.3,22:48.3,21:24.3,,5,Expired,,17500,0,17500,0,FALSE,1,,,,0.145,-0.235,0.15,,36,606.64,< 600,, < 600,,0,0,Not displayed,2686.75,TRUE,0.37169,,,,NH,Wilton,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,4,,0,,12/7/91 0:00,11,4,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
62,94693366186888610FB5A63,9938,,16:11.9,21:57.9,44:35.8,21:57.9,,4,Withdrawn,,1000,0,1000,0,FALSE,1,,,,0.145,-0.235,0.15,,36,34.67,< 600,, < 600,,0,0,Not displayed,2500,TRUE,0.14267,,,,NY,Albany,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,0,3,0,,10/23/98 0:00,10,6,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
63,E72C33663587416675AEB45,9939,,16:55.6,23:28.5,09:03.0,23:28.5,5/5/06 0:00,6,Completed,,3000,3000,0,1,FALSE,1,,,,0.2325,-0.1475,0.2375,0.24502,36,117.31,< 600,, < 600,,0,0,Not displayed,4333.3333,TRUE,0.20361,,,,TX,Baytown,(Not Implemented),0,0,,,,,,,,,,,,,1,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,1,,0,,4/3/91 0:00,25,1,,,,,,,,,,,,,,,,,,,,TRUE,1,Fractional,,,20:34.3
64,AE063364917716744F1DDA8,9940,,26:40.0,33:14.6,33:18.4,33:14.6,,5,Expired,,1800,0,1800,0,FALSE,1,,,,0.1525,-0.2275,0.1575,,36,63.06,< 600,, < 600,,0,0,Not displayed,1583.3333,TRUE,0.33099,,,,NY,Amherst,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,1,,0,,10/2/97 0:00,17,10,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
65,96263365619910061C2ECCC,9941,,34:59.3,40:30.8,21:18.0,40:30.8,,4,Withdrawn,,10002,0,10002,0,FALSE,1,,,,0.225,-0.155,0.23,,36,387.17,< 600,, < 600,,0,0,Not displayed,6250,TRUE,0.1434,,,,,,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,2,6,0,,10/14/87 0:00,27,0,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
66,150D3365147340724BC2D8D,9942,,35:50.7,40:46.5,43:18.8,40:46.5,,5,Expired,,1200,0,1200,0,FALSE,1,,,,0.145,-0.235,0.15,,36,41.6,< 600,, < 600,,0,0,Not displayed,1916.6667,TRUE,0.19753,,,,NY,Wolcott,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,4,,2,,10/1/84 0:00,20,3,,,,,,,,,,,,,,,,,,,,TRUE,1,Fractional,,,20:34.3
67,A4E33365505624421AC176F,10147,,12:33.8,22:56.2,27:48.8,22:56.2,,5,Expired,,3000,0,3000,0,FALSE,1,,,,0.145,-0.235,0.15,,36,104,< 600,, < 600,,0,0,Not displayed,2666.6667,TRUE,0.11625,,,,FL,Gainesville,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,11,,0,,3/2/96 0:00,18,2,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
68,9385336643411235727E5E8,10148,,16:05.7,24:13.6,27:48.5,24:13.6,,5,Expired,,6100,0,6100,0,FALSE,1,,,,0.2325,-0.1475,0.2375,,36,238.52,< 600,, < 600,,0,0,Not displayed,4500,TRUE,0.05634,,,,MD,Landover,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,0,2,,7/21/97 0:00,7,1,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
69,A3B63364572163569409E0B,10154,,19:45.2,44:23.7,47:49.1,44:23.7,,5,Expired,,1000,0,1000,0,FALSE,1,,,,0.195,-0.185,0.2,,36,37.16,< 600,, < 600,,0,0,Not displayed,2166.6667,TRUE,0.02407,,,,IN,Fort Wayne,(Not Implemented),0,0,,,,,,,,,,,,,0,FALSE,,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,4,,5/24/96 0:00,10,2,,,,,,,,,,,,,,,,,,,,FALSE,1,Fractional,,,20:34.3
